URL,Poet Name,Birth Year,Death Year,Extra Info
/wiki/Todd_Bash,Todd Bash,1965,unknown,"Todd Bash (born 1965), American avant-garde playwright, poet and writer"
/wiki/Matsuo_Bash%C5%8D,Matsuo Bashō,1644,1694,"Matsuo Bashō (1644–1694), Japanese renku and haiku poet"
/wiki/Michael_Basinski,Michael Basinski,1950,unknown,"Michael Basinski (born 1950), American text, visual and sound poet"
/wiki/Ellen_Bass,Ellen Bass,1947,unknown,"Ellen Bass (born 1947), American poet"
/wiki/Arlo_Bates,Arlo Bates,1850,1918,"Arlo Bates (1850–1918), American author, poet and educator"
/wiki/David_Bates_(poet),David Bates,1809,1870,"David Bates (1809–1870), American poet"
/wiki/Joseph_Bathanti,Joseph Bathanti,1953,unknown,"Joseph Bathanti (born 1953), American poet, writer and professor; North Carolina Poet Laureate"
/wiki/J%C3%A1nos_Bats%C3%A1nyi,János Batsányi,1763,1845,"János Batsányi (1763–1845), Hungarian poet"
/wiki/Dawn-Michelle_Baude,Dawn-Michelle Baude,1959,unknown,"Dawn-Michelle Baude (born 1959), American poet, journalist and educator"
/wiki/Charles_Baudelaire,Charles Baudelaire,1821,1867,"Charles Baudelaire (1821–1867), French poet, essayist and translator"
/wiki/Eric_Baus,Eric Baus,1975,unknown,"Eric Baus (born 1975), American poet"
/wiki/Cirilo_Bautista,Cirilo Bautista,1941,unknown,"Cirilo Bautista (born 1941), Filipino poet, writer and critic"
/wiki/Charles_Baxter_(author),Charles Baxter,1947,unknown,"Charles Baxter (born 1947), American writer and poet"
/wiki/James_K._Baxter,James K. Baxter,1926,1972,"James K. Baxter (1926–1972), New Zealand poet"
/wiki/Jan_Beatty,Jan Beatty,1952,unknown,"Jan Beatty (born 1952), American poet"
/wiki/Francis_Beaumont,Francis Beaumont,1584,1616,"Francis Beaumont (1584–1616), English poet and dramatist"
/wiki/Samuel_Barclay_Beckett,Samuel Beckett,1906,1989,"Samuel Beckett (1906–1989), Irish avant-garde playwright, novelist and poet"
/wiki/Joshua_Beckman,Joshua Beckman,unknown,living,"Joshua Beckman (living), American poet"
/wiki/Matija_Be%C4%87kovi%C4%87,Matija Bećković,1939,unknown,"Matija Bećković (born 1939), Serbian writer and poet"
/wiki/Gustavo_Adolfo_B%C3%A9cquer,Gustavo Adolfo Bécquer,1836,1870,"Gustavo Adolfo Bécquer (1836–1870), Spanish poet and short-story writer"
/wiki/Thomas_Lovell_Beddoes,Thomas Lovell Beddoes,1803,1849,"Thomas Lovell Beddoes (1803–1849), English poet, dramatist and physician"
/wiki/Patricia_Beer,Patricia Beer,1919,1999,"Patricia Beer (1919–1999), English poet and critic"
/wiki/Aphra_Behn,Aphra Behn,1640,1689,"Aphra Behn (1640–1689), English Restoration dramatist, among the first professional female writers"
/wiki/Ferenc_B%C3%A9k%C3%A1ssy,Ferenc Békássy,1893,1915,"Ferenc Békássy (1893–1915), Hungarian poet"
/wiki/Erin_Belieu,Erin Belieu,1967,unknown,"Erin Belieu (born 1967), American poet"
/wiki/Marvin_Bell,Marvin Bell,1937,unknown,"Marvin Bell (born 1937), American poet and teacher, first Poet Laureate of State of Iowa"
/wiki/Gioconda_Belli,Gioconda Belli,1948,unknown,"Gioconda Belli (born 1948), Nicaraguan poet and novelist"
/wiki/Giuseppe_Gioachino_Belli,Giuseppe Gioachino Belli,1791,1863,"Giuseppe Gioachino Belli (1791–1863), Italian poet known for sonnets in Romanesco"
/wiki/Xuan_Bello,Xuan Bello,1965,unknown,"Xuan Bello (born 1965), Asturian language poet"
/wiki/Hilaire_Belloc,Hilaire Belloc,1870,1953,"Hilaire Belloc (1870–1953), Anglo-French writer and historian"
/wiki/Andrei_Bely,Andrei Bely,1880,1934,"Andrei Bely (1880–1934), Russian novelist, poet and critic"
/wiki/Stephen_Vincent_Ben%C3%A9t,Stephen Vincent Benét,1898,1943,"Stephen Vincent Benét (1898–1943), American author, poet and fiction writer"
/wiki/William_Rose_Ben%C3%A9t,William Rose Benét,1886,1950,"William Rose Benét (1886–1950), American poet, writer and editor"
/wiki/Elizabeth_Benger,Elizabeth Benger,1775,1827,"Elizabeth Benger (1775–1827), English poet, biographer and novelist"
/wiki/Gottfried_Benn,Gottfried Benn,1886,1956,"Gottfried Benn (1886–1956), German essayist, novelist and expressionist poet"
/wiki/Gwendolyn_B._Bennett,Gwendolyn B. Bennett,1902,1981,"Gwendolyn B. Bennett (1902–1981), African-American writer and poet"
/wiki/Jim_Bennett_(poet),Jim Bennett,1951,unknown,"Jim Bennett (born 1951), English poet known for work in Liverpool punk era"
/wiki/Richard_Berengarten,Richard Berengarten,1943,unknown,"Richard Berengarten (born 1943) English poet, writer and translator"
/wiki/Bo_Bergman,Bo Bergman,1869,1967,"Bo Bergman (1869–1967), Swedish writer, critic and Swedish Academy member"
/wiki/%C4%B0lhan_Berk,İlhan Berk,1918,2008,"İlhan Berk (1918–2008), Turkish poet"
/wiki/Charles_Bernstein,Charles Bernstein,1950,unknown,"Charles Bernstein, (born 1950), American poet and scholar"
/wiki/B%C3%A9roul,Béroul,1101,unknown,"Béroul (12th c.), Norman poet of the episodic Tristan"
/wiki/Daniel_Berrigan,Daniel Berrigan,1921,unknown,"Daniel Berrigan (born 1921), American poet, priest and peace activist"
/wiki/Ted_Berrigan,Ted Berrigan,1934,1983,"Ted Berrigan (1934–1983), American poet"
/wiki/James_Berry_(poet),James Berry,1924,unknown,"James Berry (born 1924), Jamaican poet based in England"
/wiki/Wendell_Berry,Wendell Berry,1934,unknown,"Wendell Berry (born 1934), American man of letters, critic and farmer"
/wiki/John_Berryman,John Berryman,1914,1972,"John Berryman (1914–1972), American poet and scholar"
/wiki/D%C3%A1niel_Berzsenyi,Dániel Berzsenyi,1776,1836,"Dániel Berzsenyi (1776–1836), Hungarian poet"
/wiki/Ursula_Bethell,Mary Ursula Bethell,1874,1945,"Mary Ursula Bethell (1874–1945), New Zealand poet and social worker"
/wiki/John_Betjeman,John Betjeman,1906,1984,"John Betjeman (1906–1984), English poet, writer and broadcaster"
/wiki/Elizabeth_Beverley,Elizabeth Beverley,1815,30,"Elizabeth Beverley (fl. 1815–30), English poet, writer and entertainer"
/wiki/Helen_Bevington,Helen Bevington,1906,2001,"Helen Bevington (1906–2001), American poet, prose writer and educator"
/wiki/L._S._Bevington,L. S. Bevington,1845,1895,"L. S. Bevington (1845–1895), English anarchist poet and essayist"
/wiki/Subramanya_Bharathi,Subramanya Bharathi,1882,1921,"Subramanya Bharathi (1882–1921), Tamil writer, poet and Indian independence activist"
/wiki/Sujata_Bhatt,Sujata Bhatt,1956,unknown,"Sujata Bhatt (born 1956), Indian poet in Gujarati"
/wiki/%C5%B9mitrok_Biadula,Źmitrok Biadula,1886,1941,"Źmitrok Biadula (1886–1941), Jewish Belarusian poet, prose writer and independence activist"
/wiki/Miron_Bia%C5%82oszewski,Miron Białoszewski,1922,1983,"Miron Białoszewski (1922–1983), Polish poet, novelist and playwright"
/wiki/Zbigniew_Bie%C5%84kowski,Zbigniew Bieńkowski,1913,1994,"Zbigniew Bieńkowski (1913–1994), Polish poet, critic and translator"
/wiki/Biernat_of_Lublin,Biernat of Lublin,1465,1529,"Biernat of Lublin (c. 1465 – post-1529), Polish poet and fabulist"
/wiki/Laurence_Binyon,Laurence Binyon,1879,1943,"Laurence Binyon (1879–1943), English poet, dramatist and art scholar"
/wiki/Earle_Birney,Earle Birney,1904,1995,"Earle Birney (1904–1995), Canadian poet, fiction writer and dramatist"
/wiki/Nevin_Birsa_(Slovene_poet),Nevin Birsa,1947,2003,"Nevin Birsa (1947–2003), Slovene poet"
/wiki/Bal%C3%A1zs_Birtalan,Balázs Birtalan,1969,2016,"Balázs Birtalan (1969–2016), Hungarian poet and publicist"
/wiki/Elizabeth_Bishop,Elizabeth Bishop,1911,1979,"Elizabeth Bishop (1911–1979), American poet and short-story writer; US Poet Laureate"
/wiki/Ram_Prasad_Bismil,Ram Prasad Bismil,1897,1927,"Ram Prasad Bismil (1897–1927), poet and revolutionary writing in Urdu and Hindi"
/wiki/Bill_bissett,bill bissett,1939,unknown,"bill bissett (born 1939), Canadian anti-conventional poet"
/wiki/Sherwin_Bitsui,Sherwin Bitsui,1975,unknown,"Sherwin Bitsui (born 1975), American Navajo poet"
/wiki/Paul_Blackburn_(U.S._poet),Paul Blackburn,1926,1971,Paul Blackburn (1926–1971) American poet
/wiki/Richard_Palmer_Blackmur,Richard Palmer Blackmur,1904,1965,"Richard Palmer Blackmur (1904–1965), American literary critic and poet"
/wiki/Lucian_Blaga,Lucian Blaga,1895,1961,"Lucian Blaga (1895–1961), Romanian philosopher, poet and playwright"
/wiki/Lewis_Blake,Lewis Blake,1946,unknown,"Lewis Blake (born 1946), English poet"
/wiki/William_Blake,William Blake,1757,1827,"William Blake (1757–1827), English painter, poet and printmaker"
/wiki/Don_Blanding,Don Blanding,1894,1957,"Don Blanding (1894–1957), American poet, journalist, writer and speaker"
/wiki/Adrian_Blevins,Adrian Blevins,1964,unknown,"Adrian Blevins (born 1964), American poet"
/wiki/Mathilde_Blind,Mathilde Blind,1841,1896,"Mathilde Blind (1841–1896), German-born English poet and writer"
/wiki/Alexander_Blok,Alexander Blok,1880,1921,"Alexander Blok (1880–1921), Russian lyrical poet"
/wiki/Benjamin_Paul_Blood,Benjamin Paul Blood,1832,1919,"Benjamin Paul Blood (1832–1919), American philosopher and poet"
/wiki/Robert_Bloomfield,Robert Bloomfield,1766,1823,"Robert Bloomfield (1766–1823), English laboring-class poet"
/wiki/Roy_Blumenthal,Roy Blumenthal,1968,unknown,"Roy Blumenthal (born 1968), South African poet"
/wiki/Edmund_Blunden,Edmund Blunden,1896,1974,"Edmund Blunden (1896–1974), English poet, author and literary critic"
/wiki/Wilfrid_Scawen_Blunt,Wilfrid Scawen Blunt,1840,1922,"Wilfrid Scawen Blunt (1840–1922), English poet and writer"
/wiki/Robert_Bly,Robert Bly,1926,unknown,"Robert Bly (born 1926), American poet, author and leader of mythopoetic men's movement"
/wiki/Giovanni_Boccaccio,Giovanni Boccaccio,1313,1375,"Giovanni Boccaccio (1313–1375), Italian author and poet"
/wiki/Jean_Bodel,Jean Bodel,1165,1210,"Jean Bodel (1165–1210), Old French poet"
/wiki/%C3%81d%C3%A1m_Bodor,Ádám Bodor,1936,unknown,"Ádám Bodor (born 1936), Hungarian poet from Romania"
/wiki/Louise_Bogan,Louise Bogan,1897,1970,"Louise Bogan (1897–1970), American poet; fourth US Poet Laureate"
/wiki/Matteo_Maria_Boiardo,Matteo Maria Boiardo,1441,1494,"Matteo Maria Boiardo (1440 or 1441–1494), Italian Renaissance poet"
/wiki/Nicolas_Boileau-Despr%C3%A9aux,Nicolas Boileau-Despréaux,1636,1711,"Nicolas Boileau-Despréaux (1636–1711), French poet and critic"
/wiki/Michelle_Boisseau,Michelle Boisseau,1955,2017,"Michelle Boisseau (1955–2017), American poet"
/wiki/Eavan_Boland,Eavan Boland,1944,unknown,"Eavan Boland (born 1944), Irish poet"
/wiki/Alan_Bold,Alan Bold,1943,1998,"Alan Bold (1943–1998), Scottish poet, biographer, and journalist"
/wiki/Christian_B%C3%B6k,Christian Bök,1966,unknown,"Christian Bök (born 1966), experimental Canadian poet"
/wiki/Heinrich_B%C3%B6ll,Heinrich Böll,1917,1985,"Heinrich Böll (1917–1985), German novelist"
/wiki/Edmund_Bolton,Edmund Bolton,1575,1633,"Edmund Bolton (c. 1575 – c. 1633), English historian and poet"
/wiki/Nozawa_Bonch%C5%8D,Nozawa Bonchō,1640,1714,"Nozawa Bonchō (c. 1640–1714), Japanese haikai poet"
/wiki/Dietrich_Bonhoeffer,Dietrich Bonhoeffer,1906,1945,"Dietrich Bonhoeffer (1906–1945), German poet and Lutheran theologian"
/wiki/Arna_Wendell_Bontemps,Arna Wendell Bontemps,1902,1973,"Arna Wendell Bontemps (1902–1973), American poet and member of the Harlem Renaissance"
/wiki/Luke_Booker,Luke Booker,1762,1835,"Luke Booker (1762–1835), English poet, cleric and antiquary"
/wiki/Kurt_Boone,Kurt Boone,1959,unknown,"Kurt Boone (born 1959), American poet"
/wiki/Jorge_Luis_Borges,Jorge Luis Borges,1899,1986,"Jorge Luis Borges (1899–1986), Argentine short-story writer, essayist and poet"
/wiki/Tadeusz_Borowski,Tadeusz Borowski,1922,1951,"Tadeusz Borowski (1922–1951), Polish writer and journalist"
/wiki/Hristo_Botev,Hristo Botev,1848,1876,"Hristo Botev (1848–1876), Bulgarian poet and revolutionary"
/wiki/Gordon_Bottomley,Gordon Bottomley,1874,1948,"Gordon Bottomley (1874–1948), English poet and verse dramatist"
/wiki/David_Bottoms,David Bottoms,1949,unknown,"David Bottoms (born 1949), American poet; Georgia Poet Laureate"
/wiki/Cathy_Smith_Bowers,Cathy Smith Bowers,1949,unknown,"Cathy Smith Bowers (born 1949), American poet; North Carolina Poet Laureate 2010–2012"
/wiki/Edgar_Bowers,Edgar Bowers,1924,2000,"Edgar Bowers (1924–2000), American poet and Bollingen Prize in Poetry winner"
/wiki/Tadeusz_Boy-%C5%BBele%C5%84ski,Tadeusz Boy-Żeleński,1874,1941,"Tadeusz Boy-Żeleński (1874–1941), Polish poet, critic and translator"
/wiki/Mark_Alexander_Boyd,Mark Alexander Boyd,1562,1601,"Mark Alexander Boyd (1562–1601), Scottish poet and mercenary"
/wiki/Kay_Boyle,Kay Boyle,1902,1992,"Kay Boyle (1902–1992), American writer, educator and political activist"
/wiki/Alison_Brackenbury,Alison Brackenbury,1953,unknown,"Alison Brackenbury (born 1953), English poet from Lincolnshire"
/wiki/Anne_Bradstreet,Anne (Dudley) Bradstreet,1612,1672,Anne (Dudley) Bradstreet (c. 1612–1672) America's first published poet
/wiki/Di_Brandt,Di Brandt,1952,unknown,"Di Brandt (born 1952), Canadian poet and literary critic"
/wiki/Giannina_Braschi,Giannina Braschi,1953,unknown,"Giannina Braschi (born 1953), American poet born in Puerto Rico"
/wiki/Kamau_Brathwaite,Kamau Brathwaite,1930,unknown,"Kamau Brathwaite (born 1930), Barbadian writer"
/wiki/Richard_Brautigan,Richard Brautigan,1935,1984,"Richard Brautigan (1935–1984), American novelist, poet and short story writer"
/wiki/Bertolt_Brecht,Bertolt Brecht,1898,1956,"Bertolt Brecht (1898–1956), German playwright, poet and lyricist"
/wiki/Gerbrand_Adriaensz_Bredero,Gerbrand Adriaensz Bredero,1585,1618,"Gerbrand Adriaensz Bredero (1585–1618), Dutch poet and playwright"
/wiki/Radovan_Brenkus,Radovan Brenkus,1974,unknown,"Radovan Brenkus (born 1974), Slovak writer and poet"
/wiki/Christopher_Brennan,Christopher Brennan,1870,1932,"Christopher Brennan (1870–1932), Australian poet and scholar"
/wiki/Joseph_Payne_Brennan,Joseph Payne Brennan,1918,1990,"Joseph Payne Brennan (1918–1990), American poet and writer of fantasy and horror fiction"
/wiki/Clemens_Brentano,Clemens Brentano,1778,1842,"Clemens Brentano (1778–1842), German poet and novelist"
/wiki/Andr%C3%A9_Breton,André Breton,1896,1966,"André Breton (1896–1966), French writer, poet and founder of Surrealism"
/wiki/Nicholas_Breton,Nicholas Breton,1545,1626,"Nicholas Breton (1545–1626), English poet and novelist"
/wiki/Ken_Brewer,Ken Brewer,1941,2006,"Ken Brewer (1941–2006), American poet and scholar; Utah Poet Laureate"
/wiki/Robert_Bridges,Robert Bridges,1844,1930,"Robert Bridges (1844–1930), English poet; Poet Laureate of the United Kingdom"
/wiki/Robert_Bringhurst,Robert Bringhurst,1946,unknown,"Robert Bringhurst (born 1946), Canadian poet, typographer and author"
/wiki/Geoffrey_Brock,Geoffrey Brock,1964,unknown,"Geoffrey Brock (born 1964), American poet and translator"
/wiki/Joseph_Brodsky,Joseph Brodsky,1940,1996,"Joseph Brodsky (1940–1996), Russian poet and essayist"
/wiki/Wladyslaw_Broniewski,Wladyslaw Broniewski,1897,1962,"Wladyslaw Broniewski (1897–1962), Polish poet and soldier"
/wiki/William_Bronk,William Bronk,1918,1999,"William Bronk (1918–1999), American poet"
/wiki/Anne_Bront%C3%AB,Anne Brontë,1820,1849,"Anne Brontë (1820–1849), English novelist and poet, youngest of the three Brontë sisters"
/wiki/Charlotte_Bront%C3%AB,Charlotte Brontë,1816,1855,"Charlotte Brontë (1816–1855), English novelist and poet, eldest of the three Brontë sisters"
/wiki/Emily_Bront%C3%AB,Emily Brontë,1818,1848,"Emily Brontë (1818–1848), English novelist and poet"
/wiki/Rupert_Brooke,Rupert Brooke,1887,1915,"Rupert Brooke (1887–1915), English poet"
/wiki/Gwendolyn_Brooks,Gwendolyn Brooks,1917,2000,"Gwendolyn Brooks (1917–2000), African-American poet; 30th US Poet Laureate"
/wiki/Hans_Adolph_Brorson,Hans Adolph Brorson,1694,1764,"Hans Adolph Brorson (1694–1764), Danish poet and Pietist bishop"
/wiki/Joan_Brossa,Joan Brossa,1919,1998,"Joan Brossa (1919–1998), Catalan poet, playwright and artist"
/wiki/Nicole_Brossard,Nicole Brossard,1943,unknown,"Nicole Brossard (born 1943), French Canadian formalist poet and novelist"
/wiki/Olga_Broumas,Olga Broumas,1949,unknown,"Olga Broumas (born 1949), Greek poet living in United States"
/wiki/Flora_Brovina,Flora Brovina,1949,unknown,"Flora Brovina (born 1949), Kosovar Albanian poet, pediatrician and women's rights activist"
/wiki/Petrus_Brovka,Petrus Brovka,1905,1980,"Petrus Brovka (aka Pyotr Ustinovich Brovka) (1905–1980), Soviet Belarusian poet"
/wiki/George_Mackay_Brown,George Mackay Brown,1921,1996,"George Mackay Brown (1921–1996), Scottish poet, author and dramatist"
/wiki/J_B_Selkirk,James Brown,1832,1904,"James Brown known as J. B. Selkirk (1832–1904), Scottish poet and essayist"
/wiki/Sterling_Allen_Brown,Sterling Brown,1901,1989,"Sterling Brown (1901–1989), African-American academic writer and poet"
/wiki/Thomas_Edward_Brown,Thomas Edward Brown,1830,1897,"Thomas Edward Brown (1830–1897), Manx poet, scholar and theologian"
/wiki/Frances_Browne,Frances Browne,1816,1887,"Frances Browne (1816–1887), Irish poet and novelist"
/wiki/William_Browne_(poet),William Browne,1590,1643,"William Browne (1590–1643), English poet"
/wiki/Elizabeth_Barrett_Browning,Elizabeth Barrett Browning,1806,1861,"Elizabeth Barrett Browning (1806–1861), English poet"
/wiki/Robert_Browning,Robert Browning,1812,1889,"Robert Browning (1812–1889), English poet and playwright"
/wiki/William_Cullen_Bryant,William Cullen Bryant,1794,1878,"William Cullen Bryant (1794–1878), American romantic poet and journalist"
/wiki/Colette_Bryce,Colette Bryce,1970,unknown,"Colette Bryce (born 1970), Northern Irish poet"
/wiki/Bryher_(novelist),Bryher,1894,1983,"Bryher (aka Annie Winifred Ellerman) (1894–1983), English novelist, poet and memoirist"
/wiki/Valeri_Bryusov,Valeri Bryusov,1873,1924,"Valeri Bryusov (1873–1924), Russian poet, novelist and critic"
/wiki/Jan_Brzechwa,Jan Brzechwa,1898,1966,"Jan Brzechwa (1898–1966), Polish poet and children's writer"
/wiki/Dugald_Buchanan,Dugald Buchanan,1716,1768,"Dugald Buchanan (Dùghall Bochanan) (1716–1768), Scottish poet writing in Scots and Scottish Gaelic"
/wiki/Robert_Williams_Buchanan,Robert Williams Buchanan,1841,1901,"Robert Williams Buchanan (1841–1901), Scottish poet, novelist and dramatist"
/wiki/Georg_B%C3%BCchner,Georg Büchner,1813,1837,"Georg Büchner (1813–1837), German writer, poet and dramatist"
/wiki/August_Buchner,August Buchner,1591,1661,"August Buchner (1591–1661), German Baroque poet and professor"
/wiki/Vincent_Buckley,Vincent Buckley,1927,1988,"Vincent Buckley (1927–1988), Australian poet, essayist and critic"
/wiki/David_Budbill,David Budbill,1940,unknown,"David Budbill (born 1940), American poet, and playwright"
/wiki/Andrea_Hollander_Budy,Andrea Hollander Budy,1947,unknown,"Andrea Hollander Budy (born 1947), American poet"
/wiki/Teodor_Bujnicki,Teodor Bujnicki,1907,1944,"Teodor Bujnicki (1907–1944), Polish poet"
/wiki/Charles_Bukowski,Charles Bukowski,1920,1994,"Charles Bukowski (1920–1994), American poet, novelist and short story writer"
/wiki/Ivan_Bunin,Ivan Bunin,1870,1953,Ivan Bunin (1870–1953) Russian poet and novelist
/wiki/Basil_Bunting,Basil Bunting,1900,1985,"Basil Bunting (1900–1985), English modernist poet"
/wiki/Anthony_Burgess,Anthony Burgess,1917,1993,"Anthony Burgess (1917–1993), English writer, poet and playwright"
/wiki/Robert_Burns,Robert Burns,1759,1796,"Robert Burns (1759–1796), Scottish poet and a lyricist"
/wiki/Stanley_Burnshaw,Stanley Burnshaw,1906,2005,"Stanley Burnshaw (1906–2005), American poet"
